159	0	5gQPGMc6jCgP	112	3264	3265	Wrong mark	"Make this an opening quotation mark"
159	1	5gQPGMc6jCgP	122	1698	1710	Capitalize	""
159	2	5gQPGMc6jCgP	123	1090	1109	Fix collection title	"The collection title appears to be 'Deutsch — typologisch'  `booktitle = {Deutsch --- Typologisch}`"
159	3	5gQPGMc6jCgP	140	78	84	Capitalize	""
159	4	5gQPGMc6jCgP	108	1521	1533	Line up gloss	""
159	5	5gQPGMc6jCgP	121	1817	1845	Incorrect title	"> The biolinguistic enterprise: New perspectives on the evolution and nature of the human language faculty"
159	6	5gQPGMc6jCgP	123	908	1050	Correct case in title	"``` title = {Germanic Verb Second Languages -- {Attract} vs. {Repel}}, subtitle = {On Optionality, {A}-Bar Movement and the Symmetrical/Asymmetrical {Verb Second} Hypothesis} ```"
159	7	5gQPGMc6jCgP	140	2308	2320	Capitalize	""
159	8	5gQPGMc6jCgP	125	435	518	Difficult to parse	"Recommend > Aleut differs from Mainland Scandinavian in that, for independent reasons, only third-person pronouns successfully undergo object shift."
159	9	qEG0T2VXGWrf	61	59	1097	Spaces and fullstop	""
159	10	qEG0T2VXGWrf	66	1303	1321	Year	""
159	11	qEG0T2VXGWrf	70	1760	1905	Inter para spaces	"Either insert a space between all Old Spanish texts and their translation or do not insert space in any."
159	12	5gQPGMc6jCgP	139	2082	2087	Capitalize	""
159	13	5gQPGMc6jCgP	126	344	348	Fix gloss	"Recommend: book.the to mirror Icelandic morpheme order"
159	14	5gQPGMc6jCgP	121	229	230	Recommend space around +	""
159	15	qEG0T2VXGWrf	56	1075	1081	Neither... nor...?	""
159	16	qEG0T2VXGWrf	67	607	676	Number alignment	""
159	17	qEG0T2VXGWrf	68	284	358	Number alignment	""
159	18	5gQPGMc6jCgP	121	1697	1711	Incomplete title	"> The biolinguistic program: The current state of its development"
159	19	5gQPGMc6jCgP	139	2249	2312	Incomplete information	"``` booktitle = {{CLS} 32}, booksubtitle = {Papers from the Main Session}, editor = {Lise Dobrin and Kora Singer and Lisa McNair}, pages = {11--22}, publisher = {Chicago Linguistics Society}, location = {Chicago} ```"
159	20	5gQPGMc6jCgP	139	1685	1689	Capitalize	""
159	21	5gQPGMc6jCgP	108	2454	2457	Typo	"> our"
159	22	5gQPGMc6jCgP	117	83	84	Needs following space	""
159	23	qEG0T2VXGWrf	60	558	705	Spaces and fullstop	""
159	24	qEG0T2VXGWrf	65	1378	1804	Spaces and fullstop	""
159	25	5gQPGMc6jCgP	123	1170	1179	Lowercase	""
159	26	5gQPGMc6jCgP	140	1456	1466	Capitalize	""
159	27	5gQPGMc6jCgP	140	358	363	Capitalize	""
159	28	5gQPGMc6jCgP	126	215	220	Fix gloss	"Recommend: book.the to mirror Swedish morpheme order"
159	29	5gQPGMc6jCgP	108	1948	1957	Add comma	"> Therefore,"
159	30	qEG0T2VXGWrf	61	1278	1283	when she states that	""
159	31	qEG0T2VXGWrf	65	54	119	Spaces and fullstop	""
159	32	qEG0T2VXGWrf	70	1817	1823	Fullstop	""
159	33	qEG0T2VXGWrf	70	2162	2262	Spaces and fullstop	""
159	34	5gQPGMc6jCgP	122	1720	1721	Replace with colon	"``` title = {Object Shift in the {Scandinavian} Languages}, subtitle = {Syntax, Information Structure, and Intonation} ```"
159	35	5gQPGMc6jCgP	122	2770	2882	Improperly set entirely in italics	""
159	36	5gQPGMc6jCgP	140	2851	2860	Capitalize	""
159	37	5gQPGMc6jCgP	140	1272	1277	Capitalize	""
159	38	5gQPGMc6jCgP	139	1943	1986	Divide into title/subtitle	"Recommend dividing the English title and the Aleut title into a title and subtitle, as has been done online when presented in catalogues."
159	39	5gQPGMc6jCgP	115	1106	1108	Misplaced footnote mark	"Recommend following the final period."
159	40	qEG0T2VXGWrf	59	1472	1551	spaces	""
159	41	5gQPGMc6jCgP	126	577	579	Delete dangling parentheses	""
159	42	5gQPGMc6jCgP	116	103	104	Misplaced footnote mark	""
159	43	qEG0T2VXGWrf	59	594	602	Fullstop needed here, quotation marks	""
159	44	qEG0T2VXGWrf	70	588	748	Alignment, spaces and fullstops	""
159	45	5gQPGMc6jCgP	108	1606	1619	Line up gloss	""
159	46	5gQPGMc6jCgP	111	3021	3022	Empty footnote	""
159	47	5gQPGMc6jCgP	115	1242	1494	Repeated information	"This looks like it could be merged with the 'Figure 7...' sentence. What information the Figure 8 sentences are intended to convey needs to be decided, and properly arranged."
159	48	qEG0T2VXGWrf	57	1116	1276	spaces	""
159	49	5gQPGMc6jCgP	122	1800	1812	Typo	""
159	50	5gQPGMc6jCgP	114	87	88	Needs preceding space	""
159	51	5gQPGMc6jCgP	108	19	20	Extra space following name	""
159	52	qEG0T2VXGWrf	62	1972	2002	spaces	""
159	53	wx_qdQOsV-1M	167	73	92	Lund University	""
159	54	5gQPGMc6jCgP	122	745	785	Convert to sentence case	""
159	55	5gQPGMc6jCgP	118	83	84	Needs following space	""
159	56	5gQPGMc6jCgP	122	1770	1780	Typo	"> Netherlands"
159	57	5gQPGMc6jCgP	122	2589	2694	Fix title-subtitle break	""
159	58	5gQPGMc6jCgP	141	672	718	Missing information	"``` booktitle = {Non-Nominative Subjects}, volume = {2}, series = {Typological Studies in Language}, number = {61}, editor = {Peri Bhaskararao and Karumuri Venkata Subbarao}, ``` Optionally: `doi = {10.1075/tsl.61.09sig}`"
159	59	5gQPGMc6jCgP	140	190	196	Capitalize	""
159	60	qEG0T2VXGWrf	66	1716	1798	spaces	""
159	61	5gQPGMc6jCgP	139	2625	2745	Delete; redundant + incorrect info	"Incorrect final page number."
159	62	5gQPGMc6jCgP	110	3010	3095	Orphan	""
159	63	5gQPGMc6jCgP	121	2103	2109	Spelling decision	"The spelling of the author's name in the paper is without an accent, while the author's CV uses an accent."
159	64	5gQPGMc6jCgP	123	1340	1415	Proper title-subtitle colon division	""
159	65	5gQPGMc6jCgP	140	1705	1717	Capitalize	""
159	66	qEG0T2VXGWrf	67	1257	1427	Spaces and fullstops	""
159	67	5gQPGMc6jCgP	139	2307	2312	Capitalize	""
159	68	5gQPGMc6jCgP	114	156	157	Needs preceding space	""
159	69	5gQPGMc6jCgP	121	41	47	Widow	""
159	70	5gQPGMc6jCgP	121	178	192	Add comma	"> In particular,"
159	71	qEG0T2VXGWrf	64	1823	2003	Spaces and fullstop	""
159	72	b4b2bIMyf7Rm	49	855	869	'as it is in Dutch' or 'as in Dutch'?	""
159	73	b4b2bIMyf7Rm	51	791	797	Grand-Ducal	""
159	74	b4b2bIMyf7Rm	53	101	109	auxiliaire	""
159	75	b4b2bIMyf7Rm	112	706	708	Other authors have 'vs.';	"both variants 'allowed' in this book?"
159	76	b4b2bIMyf7Rm	114	158	162	pronoun	"as in capt. to fig. 3"
159	77	b4b2bIMyf7Rm	326	479	494	too much vertical space above	""
159	78	b4b2bIMyf7Rm	330	1411	1423	capitalise	""
159	79	b4b2bIMyf7Rm	331	1544	1556	capitalise	""
159	80	b4b2bIMyf7Rm	331	1833	1845	capitalise	""
159	81	b4b2bIMyf7Rm	334	536	541	add comma	""
159	82	hjeca-c3ploO	72	1560	1562	should be semicolon not full stop	""
159	83	b4b2bIMyf7Rm	121	1440	1450	'like to thank'	""
159	84	_qyfXDdylYT6	55	749	756	affect?	""
159	85	b4b2bIMyf7Rm	330	1690	1703	capitalise	""
159	86	b4b2bIMyf7Rm	333	503	588	syntax:	"'Cases in which' recte 'In cases in which' or 'In cases where'?"
159	87	hjeca-c3ploO	61	1120	1143	should there be a comma after (2013)?	""
159	88	b4b2bIMyf7Rm	110	387	424	opening single quotation marks:	"wrong direction"
159	89	b4b2bIMyf7Rm	112	432	438	comma	""
159	90	b4b2bIMyf7Rm	119	1947	1951	del.	""
159	91	b4b2bIMyf7Rm	322	109	124	second boundary symbol	"… does not correspond to one in the primary text. (This is repeated in all following examples containing this sequence.)"
159	92	b4b2bIMyf7Rm	322	489	490	delete	""
159	93	b4b2bIMyf7Rm	330	1814	1820	capitalise	""
159	94	b4b2bIMyf7Rm	338	1515	1662	Please verify these data;	"reliable is: ''Pragmatics and Linguistics: An Analysis of Sentence Topics,' Philosophica, Vol. 27, No. l, Special Issue on Pragmatic Theory, l98l, 53-93. Distributed also by Indiana University Linguistics Club.' (See http://www.let.uu.nl/~tanya.reinhart/personal/; cf. other bibliographical sources in www)"
159	95	b4b2bIMyf7Rm	39	1927	2011	(orphan)	""
159	96	b4b2bIMyf7Rm	108	880	882	of?	""
159	97	b4b2bIMyf7Rm	120	1627	1635	questions?	""
159	98	_qyfXDdylYT6	58	2677	2683	new lines	"before (4), glosses and free translation"
159	99	b4b2bIMyf7Rm	334	127	135	capitalise	""
159	100	b4b2bIMyf7Rm	116	154	162	add space after '+'	""
159	101	b4b2bIMyf7Rm	321	1167	1254	alignment of glosses	""
159	102	b4b2bIMyf7Rm	322	260	265	alignment	""
159	103	b4b2bIMyf7Rm	326	1409	1420	orphan	""
159	104	b4b2bIMyf7Rm	330	1347	1353	recte 'études'.	""
159	105	b4b2bIMyf7Rm	338	176	265	Decapitalise where appropriate	""
159	106	b4b2bIMyf7Rm	112	3178	3185	recte 'dialects', or 'dialect area'?	""
159	107	hjeca-c3ploO	67	1852	1861	Indent the beginning of this paragraph	""
159	108	hjeca-c3ploO	71	994	1019	delete one 'focus'?	""
159	109	b4b2bIMyf7Rm	323	134	213	'gesehen?': move to separate line below;	"and alignment of glosses"
159	110	b4b2bIMyf7Rm	325	2441	2445	'has'?	""
159	111	b4b2bIMyf7Rm	336	1962	1981	dito	""
159	112	b4b2bIMyf7Rm	338	1688	1693	recte '1990'	""
159	113	b4b2bIMyf7Rm	338	1993	2001	Adriana	""
159	114	hjeca-c3ploO	70	50	91	missing 'of'	"Should be '... in the behaviour OF the features associated with...'"
159	115	hjeca-c3ploO	72	1729	1733	should be semicolon not full stop	""
159	116	b4b2bIMyf7Rm	111	1573	1711	an Accent	"like below p. 106"
159	117	b4b2bIMyf7Rm	120	230	239	typo	""
159	118	b4b2bIMyf7Rm	39	1529	1537	synthetic?	""
