106	0	eRZr_ZhHebnh	51	36	119	reorder	"This may be easier to parse with the clause first and the *as* PP adjunct second."
106	1	Kap0i88kE98k	201	539	542	yzed? (as above)	""
106	2	Kap0i88kE98k	210	2215	2240	no need for systematic capitalization	"As above: I wouldn't think that Automatic Generation qualifies for capitalization. Just 'automatically-generated' is fine."
106	3	anonymous	11	638	641	replace: to --> with	""
106	4	anonymous	12	1995	1998	was	""
106	5	anonymous	13	2204	2206	such as	""
106	6	anonymous	14	199	204	seemed	""
106	7	eRZr_ZhHebnh	49	1385	1388	Give full form before initials	"Uniform Resource Identifier (URI)"
106	8	eRZr_ZhHebnh	50	544	546	hyphen	""
106	9	Kap0i88kE98k	189	869	880	missing space	""
106	10	Kap0i88kE98k	207	2282	2287	is OSAKA a place or an acronym?	"It seems a little more work is required on this reference. Is there a publisher, editor...?"
106	11	Kap0i88kE98k	208	2150	2157	use 2-letter state code	""
106	12	anonymous	11	318	320	the 'or' is a bit mysterious here	"maybe add: Llull (13th c.) or .. Becher (17th c.)"
106	13	anonymous	12	183	187	name,	""
106	14	anonymous	12	454	457	in	""
106	15	anonymous	14	1279	1286	underwent	""
106	16	Kap0i88kE98k	189	1162	1164	i) or (i)?	"Consider changing to full bracketing: (i), (ii), (iii) etc, unless you have specific reasons for preferring i)"
106	17	Kap0i88kE98k	205	459	466	is/was : dates	"'In 2012 Basque is located' does not work in English: it would have to be 'In 2012, Basque was located'.  But this phrasing makes it look like 2012 is already pretty distant, and makes readers expect the next sentence to start 'Five years later, in 2017, ...'  Suggested rephrasing: 'As of 2012, Basque was located... It was... There were...' To me, this would sound like an appropriate *present-day* state of the art. The English preterite does not necessarily project events deep back into the past."
106	18	Kap0i88kE98k	209	242	270	no need for systematic capitalization	"suggested: The Basque language in the digital age  (IMHO it makes 'Basque' stand out better than if capital letters are lavished on all and every concept: Digital Age, etc.)"
106	19	Kap0i88kE98k	210	2071	2079	extra line	"(This should be OK after the issue of 'Greece' running into the margin has been fixed. These issues are taken care of later, at finalization of typesetting by LangSciPress staff.)"
106	20	anonymous	11	544	547	delete 'the'	""
106	21	anonymous	11	670	673	delete 'the'	""
106	22	anonymous	11	1514	1562	not clear if this refers to some event	""
106	23	anonymous	12	961	963	MT,	""
106	24	anonymous	13	1112	1124	--> seemed	""
106	25	anonymous	14	1670	1675	delete 'to be'	""
106	26	Kap0i88kE98k	192	1421	1430	add full stop	"(for consistency)"
106	27	Kap0i88kE98k	204	2199	2248	Something wrong here!	"Did some of the main text go into the footnote, or conversely? This sentence is not OK, and neither is the 1st sentence of the footnote."
106	28	anonymous	13	363	365	no comma	""
106	29	anonymous	13	713	719	large	""
106	30	anonymous	13	1090	1093	would be	""
106	31	anonymous	14	919	922	i.e.	""
106	32	eRZr_ZhHebnh	50	1609	1637	reorder	"consider: *brings together stakeholders*"
106	33	Kap0i88kE98k	202	2628	2648	should be: \citet{}	"It will come out as: Erro et al. (2010)"
106	34	Kap0i88kE98k	208	2061	2101	no need for systematic capitalization	"as above: From parsing and generation to the real world"
106	35	anonymous	12	139	148	referred to	""
106	36	Kap0i88kE98k	202	218	245	Use same name as above	"... or any other name, but use it consistently :-) 'Answer focus identificator' sounds OK to me, because 'identifier' sounds *static* to me: an identifier is something such as the DOI or ISBN of a publication (a tag that uniquely identifies an object), whereas with the -ator suffix a process of identification is clearly suggested. Maybe my background as a speaker of Romance languages is a bias here, and other readers' suggestions are needed!"
106	37	Kap0i88kE98k	207	2428	2435	missing space	"(also attend to capitalization)"
106	38	Kap0i88kE98k	210	1107	1166	are caps necessary?	"I don't know to what extent 'Structured Queries' count as a proper name = a specific technique. I'd recommend 'Structured queries vs. target co-occurrence-based selection'."
106	39	anonymous	12	952	958	context	""
106	40	anonymous	13	264	273	subsequently developed	""
106	41	anonymous	13	1568	1577	--> were	""
106	42	anonymous	14	235	239	were	""
106	43	anonymous	14	435	441	changed	""
106	44	eRZr_ZhHebnh	49	405	406	hyphen	"Consider a hyphen between *language* and *related* as together they modify *processes*."
106	45	eRZr_ZhHebnh	50	1940	1950	Complement type	"Verb *aim* commonly takes *to* infinitives complements, but noun *aim* rarely does. Consider *the aim of detecting*"
106	46	Kap0i88kE98k	205	984	993	'unusually'?	"'abnormally' seems very negative; not appropriate here."
106	47	Kap0i88kE98k	208	215	232	use 2-letter state code	"(as above)"
106	48	anonymous	12	1805	1807	on	""
106	49	anonymous	12	1844	1853	development	""
106	50	anonymous	13	1072	1082	anticipation	""
106	51	anonymous	14	2244	2253	Without a doubt,	""
106	52	Kap0i88kE98k	188	1740	1752	Consider removing 'recently'	"The adverb 'recently' does not add much to the argument, and does not sound quite right for an event of now 5 years ago."
106	53	Kap0i88kE98k	207	2518	2533	Los Angeles, CA	"For states of the USA: use the two-letter state code. (See guidelines)"
106	54	eRZr_ZhHebnh	50	272	296	parallel structure	"*translation and creation of* or *translating and creating*"
106	55	Kap0i88kE98k	190	1807	1826	continuing education?	"I think 'continuing education' is the English equivalent of *formation continue* (if that is the intended meaning)"
106	56	Kap0i88kE98k	208	1721	1732	add hyphen?	"Would seem clearer as: 'WordNet: An electronic lexical database'."
106	57	anonymous	11	558	560	delete comma	""
106	58	anonymous	13	1024	1028	delete 'the'	""
106	59	anonymous	13	2618	2622	suggestion: delete 'ten'	""
106	60	Kap0i88kE98k	188	2070	2081	Personification of Basque: deliberate?	"The expression 'Basque ... has to make a great effort' personifies the Basque language. If this is a deliberate choice, then fair enough. A milder phrasing (maybe more 'scientific', in a sense) would be to say 'Basque, like other minority languages, requires a great effort to address this challenge'."
106	61	Kap0i88kE98k	192	1148	1149	s > z	"(see above on need to harmonize: all-US, or all-UK/Australia/NZ)"
106	62	Kap0i88kE98k	193	847	863	Alignment of columns	"Alignment of left & right columns unclear. EUSMT is opposite 'Speech synthesis': should be under 'Machine translation'. Suggestion: watch out for alignment, and align text at top of cell. Vertical spacing is also an issue: 'Phraseology... extractor' and 'Ihardetsi' should be in 2 different cells, right? This needs to be rendered visually through vertical spacing."
106	63	Kap0i88kE98k	194	1575	1590	remove 'figure' from text	"It should just be 'shown in \figref{...' and it will come out OK."
106	64	Kap0i88kE98k	200	999	1006	as above: delete 'figure'	""
106	65	Kap0i88kE98k	206	1294	1381	no need for systematic capitalization	"Only the 1st word of book titles is capitalized (and given names, of course). Hence:   In *Multilingual information access evaluation I: Text retrieval experiments, 10th workshop of the Cross-Language Evaluation Forum, CLEF 2009*"
106	66	anonymous	11	344	350	Delete 'Until'	""
106	67	anonymous	12	2449	2456	delete 'date of'	""
106	68	anonymous	13	375	383	Becher's	""
106	69	eRZr_ZhHebnh	49	1331	1332	hyphen	""
106	70	Kap0i88kE98k	192	146	283	Same comment as above concerning spacing	"Vertical spacing between paragraphs. Why is there a space between UKB and ArikIturri, and not one between Dependency Parsing and UKB? Does the former (Dependency Parsing) refer to the technology's (generic) name, and the latter (UKB) to the tool?"
106	71	Kap0i88kE98k	207	1090	1152	no need for systematic capitalization	"(as above)  Human language technologies as a challenge for..."
106	72	anonymous	13	235	245	delete	""
106	73	eRZr_ZhHebnh	50	2250	2251	hyphen	""
106	74	Kap0i88kE98k	205	606	608	use superscript	"command: 35\textsuperscript{th}"
106	75	Kap0i88kE98k	206	1872	1874	no need for systematic capitalization	"no caps for 'annual' or 'meeting'"
106	76	Kap0i88kE98k	207	285	294	no need for systematic capitalization	"as above: 'annual conference'"
106	77	Kap0i88kE98k	209	2277	2393	Great that Basque works are referenced.	"English translation of the title would be an added bonus. (No demeaning connotation: I do it for titles in German, French, Chinese... too!)"
106	78	anonymous	14	875	889	delete	"already 'interesting' 3 words back"
106	79	Kap0i88kE98k	196	1142	1143	remove hyphen	"'previously'"
106	80	eRZr_ZhHebnh	50	2109	2113	*which*	"Use *which* insteand of *that* for supplementary relative clauses"
106	81	Kap0i88kE98k	208	2278	2281	use 2-letter state code	""
106	82	anonymous	13	2462	2473	As a result,	""
