191	0	juZVRNWn_mDK	72	870	872	.4	""
191	1	juZVRNWn_mDK	71	682	698	give specific section number	""
191	2	juZVRNWn_mDK	85	949	953	no space before	"please check passim"
191	3	juZVRNWn_mDK	89	167	210	Table 3.14 shows.	""
191	4	juZVRNWn_mDK	91	599	602	4).	""
191	5	juZVRNWn_mDK	102	644	649	Hausa	"check passim"
191	6	juZVRNWn_mDK	72	423	426	of the	""
191	7	juZVRNWn_mDK	76	203	205	italic ?	""
191	8	juZVRNWn_mDK	78	1362	1363	suggestion: use mathematical x	"to avoid confusion with * = reconstructed"
191	9	juZVRNWn_mDK	80	1395	1408	, respectively	""
191	10	juZVRNWn_mDK	91	1230	1233	delete	""
191	11	juZVRNWn_mDK	92	518	527	check Table ref	""
191	12	juZVRNWn_mDK	96	1571	1573	'1'	""
191	13	juZVRNWn_mDK	74	1657	1661	' (p.c.).	""
191	14	juZVRNWn_mDK	75	761	765	, the	""
191	15	juZVRNWn_mDK	77	1102	1103	omit ?	""
191	16	juZVRNWn_mDK	88	471	475	Engl.	""
191	17	juZVRNWn_mDK	89	320	324	Fula	""
191	18	juZVRNWn_mDK	91	420	422	use em dash	""
191	19	juZVRNWn_mDK	93	927	931	an	""
191	20	juZVRNWn_mDK	94	355	360	Cross ?	""
191	21	juZVRNWn_mDK	96	554	560	and their	""
191	22	juZVRNWn_mDK	71	320	325	then the	""
191	23	juZVRNWn_mDK	76	223	229	should	""
191	24	juZVRNWn_mDK	90	1399	1401	( see	"or put web page in a footnote"
191	25	juZVRNWn_mDK	98	1001	1003	).	""
191	26	juZVRNWn_mDK	72	1610	1613	(n.d.)	"delete second )"
191	27	juZVRNWn_mDK	85	295	306	refer to table number	""
191	28	juZVRNWn_mDK	99	875	883	fix right-hand margin	""
191	29	juZVRNWn_mDK	71	394	403	largest	""
191	30	juZVRNWn_mDK	80	1234	1235	'6	""
191	31	juZVRNWn_mDK	84	1256	1259	fix quote marks	""
191	32	juZVRNWn_mDK	78	958	961	space after	""
191	33	juZVRNWn_mDK	85	443	449	be	""
191	34	juZVRNWn_mDK	76	901	903	no space before	""
191	35	juZVRNWn_mDK	78	496	497	no space after	""
191	36	juZVRNWn_mDK	80	1275	1280	see Table 3.8).	""
191	37	juZVRNWn_mDK	100	126	131	space before	""
191	38	juZVRNWn_mDK	80	630	644	.	""
191	39	juZVRNWn_mDK	91	195	208	delete	""
191	40	juZVRNWn_mDK	91	1121	1152	cannot	""
191	41	juZVRNWn_mDK	93	770	776	should	""
191	42	juZVRNWn_mDK	95	261	263	delete .	""
191	43	juZVRNWn_mDK	71	480	489	that is accepted	""
191	44	juZVRNWn_mDK	74	985	987	check quote marks in citation	""
191	45	juZVRNWn_mDK	80	73	76	on	""
191	46	juZVRNWn_mDK	84	989	991	quote mark	""
191	47	juZVRNWn_mDK	85	110	123	relevant	""
191	48	juZVRNWn_mDK	87	1140	1141	.9	""
