144	0	anonymous	99	1016	1022	check right margin	""
144	1	anonymous	111	1710	1712	and	""
144	2	anonymous	95	1593	1597	book,	""
144	3	anonymous	96	1153	1160	no comma	""
144	4	anonymous	100	1706	1711	use IPA stress mark	"Since in (4) above the raised comma is used for ejectivity"
144	5	anonymous	102	1854	1855	three	""
144	6	anonymous	117	346	350	, for example,	""
144	7	_qyfXDdylYT6	135	1805	1817	intentional	""
144	8	anonymous	103	2314	2316	check ref format	""
144	9	anonymous	105	390	402	rephrase	"Two types of lexical ambiguity are traditionally distinguished: .."
144	10	anonymous	113	839	844	this	""
144	11	anonymous	102	178	187	italic	""
144	12	anonymous	115	2773	2789	omit :-)	""
144	13	anonymous	105	2274	2284	next	""
144	14	anonymous	115	2069	2074	, which	""
144	15	anonymous	102	142	151	italic	""
144	16	anonymous	107	1120	1125	correspond to ?	""
144	17	anonymous	117	771	786	Note	"cf. also Mark Aronoff & Kirsten Fudeman - What is Morphology, 2nd ed, chapter 5."
144	18	anonymous	118	1676	1680	check ref and use :	""
144	19	anonymous	104	481	490	rephrase	"evidence that the relevant words have two distinct senses."
144	20	anonymous	95	855	863	reflects	""
144	21	anonymous	97	2628	2636	check ref format	""
144	22	anonymous	108	287	295	no space after	""
144	23	anonymous	111	2640	2649	characters missing	"炸灌肠 probably 'deep-fried' is better"
144	24	YR3__N9tNV10	421	841	858	restrictions etc.	"Add a comma before “etc.”"
144	25	YR3__N9tNV10	421	688	703	study, because	"Delete the comma."
144	26	2YH2REAyWnXb	334	367	620	contrast	"contrast the two sentences: e.g., 'while they use' or 'by contrast, they use'"
144	27	9sD3UZNqtzuq	327	1241	1260	alignment of gloss	""
144	28	U5jGVHcze6BW	461	1772	1773	capitalize	""
144	29	U5jGVHcze6BW	466	387	408	use round brackets; check citation	"...formatting: (Name Year: Page)"
144	30	U5jGVHcze6BW	472	1994	2007	correct?	""
144	31	U5jGVHcze6BW	479	917	921	give full name	""
144	32	U5jGVHcze6BW	449	1643	1663	move to line above	""
144	33	9sD3UZNqtzuq	309	0	60	capitalization	"Is it possible to capitalize 'von' in 'von Fintel' because it occurs at the beginning of the sentence/chapter."
144	34	U5jGVHcze6BW	469	1291	1313	give full names	""
144	35	U5jGVHcze6BW	484	1618	1672	give full names	""
144	36	U5jGVHcze6BW	449	1535	1563	move to line above	""
144	37	9sD3UZNqtzuq	327	1620	1713	alignment of gloss	""
144	38	U5jGVHcze6BW	472	93	110	give full names	""
144	39	U5jGVHcze6BW	481	1396	1397	capital P	""
144	40	U5jGVHcze6BW	484	343	360	give full names	""
144	41	U5jGVHcze6BW	448	2032	2044	capitalization correct?	""
144	42	2YH2REAyWnXb	335	379	382	delete	""
144	43	9sD3UZNqtzuq	310	1579	1582	linebreak/overflow	""
144	44	9sD3UZNqtzuq	331	34	444	linebreaks!!	""
144	45	U5jGVHcze6BW	451	70	72	is something missing	"between the brackets?"
144	46	U5jGVHcze6BW	464	1196	1212	use round brackets	""
144	47	U5jGVHcze6BW	464	1344	1350	move to next page	""
144	48	U5jGVHcze6BW	465	1140	1156	use round brackets	""
144	49	U5jGVHcze6BW	466	234	268	use round brackets; add space	"...between name and year and colon before page number"
144	50	9sD3UZNqtzuq	319	1749	1752	no linebreak	""
144	51	U5jGVHcze6BW	456	2163	2165	it	""
144	52	U5jGVHcze6BW	464	1052	1068	use round brackets	""
144	53	U5jGVHcze6BW	465	421	440	use round brackets	""
144	54	U5jGVHcze6BW	466	917	1049	supposed to be one single example?	""
144	55	U5jGVHcze6BW	468	814	823	use round brackets	""
144	56	U5jGVHcze6BW	469	1093	1096	give full name	""
144	57	U5jGVHcze6BW	476	693	701	give full name	""
144	58	U5jGVHcze6BW	481	2052	2083	give full names	""
144	59	U5jGVHcze6BW	448	384	410	there are no underlined adverbial in 12	""
144	60	9sD3UZNqtzuq	310	390	399	footnote	"It seems odd to have just the ref in the footnote? This should appear in the text."
144	61	U5jGVHcze6BW	464	771	791	use round brackets	""
144	62	U5jGVHcze6BW	467	0	95	supposed to be one single example?	""
144	63	U5jGVHcze6BW	470	1579	1633	title missing	""
144	64	U5jGVHcze6BW	477	1945	1953	add comma	""
144	65	U5jGVHcze6BW	478	1187	1263	capitalize	""
144	66	U5jGVHcze6BW	490	1025	1029	give full name	""
144	67	U5jGVHcze6BW	449	1711	1713	add .	"vs**.**"
144	68	2YH2REAyWnXb	338	587	607	marker	"same as above"
144	69	U5jGVHcze6BW	463	421	422	eliminate space befor ':'	""
144	70	U5jGVHcze6BW	464	1329	1343	use round brackets; complete citation	""
144	71	U5jGVHcze6BW	469	92	93	location missing	""
144	72	U5jGVHcze6BW	470	2234	2465	is this the same publication as 1995a?	""
144	73	U5jGVHcze6BW	471	823	846	give full names	""
144	74	U5jGVHcze6BW	486	1593	1661	this link seems strange	""
144	75	2YH2REAyWnXb	337	1861	1871	terminology	"better use the generic term 'marker'"
144	76	9sD3UZNqtzuq	319	597	609	no linebreak	""
144	77	U5jGVHcze6BW	452	1555	1579	move to line above	""
144	78	U5jGVHcze6BW	479	229	275	delete DOI	""
144	79	U5jGVHcze6BW	482	1195	1199	give full name	""
144	80	U5jGVHcze6BW	482	1673	1679	give full name	""
144	81	9sD3UZNqtzuq	310	1214	1223	alignment, linebreak	"can this be moved to the next line? right-aligned? maybe smaller print?"
144	82	9sD3UZNqtzuq	327	1034	1061	alignment of gloss	""
144	83	9sD3UZNqtzuq	328	2016	2017	ref	"please cite author and title on the text which is linked in the URL"
144	84	U5jGVHcze6BW	460	1218	1246	use round brackets	""
144	85	U5jGVHcze6BW	462	717	718	citation missing	""
144	86	U5jGVHcze6BW	465	901	937	use round brackets	""
144	87	U5jGVHcze6BW	467	883	902	use round brackets; check citation	"...formatting: (Name Year: Page)"
144	88	U5jGVHcze6BW	472	797	880	?	""
144	89	U5jGVHcze6BW	477	1775	1785	give full name	""
144	90	U5jGVHcze6BW	479	482	502	give full names	""
144	91	U5jGVHcze6BW	482	699	705	give full name	""
144	92	9sD3UZNqtzuq	330	520	854	linebreaks!!!	""
144	93	U5jGVHcze6BW	467	773	789	use round brackets	""
144	94	U5jGVHcze6BW	468	430	446	use round brackets	""
144	95	U5jGVHcze6BW	468	670	686	use round brackets; check citation	""
144	96	U5jGVHcze6BW	468	917	933	use round brackets; check citation	""
144	97	U5jGVHcze6BW	472	500	519	is this relevant?	""
144	98	U5jGVHcze6BW	444	870	881	why capitalized?	""
144	99	U5jGVHcze6BW	448	1400	1407	move to line above	""
144	100	9sD3UZNqtzuq	312	1212	1231	no linebreak	""
144	101	9sD3UZNqtzuq	312	1876	1894	Capitalization	"The very first sentence of this chapter (1&) starts by quoting 'von Fintel', but there the word 'von' is not capitalized. It should be capitalized just as it is here."
144	102	U5jGVHcze6BW	466	897	916	use round brackets; check citation	"...formatting: (Name Year: Page)"
144	103	U5jGVHcze6BW	467	671	686	use round brackets	""
144	104	U5jGVHcze6BW	469	1172	1174	give full name	""
144	105	U5jGVHcze6BW	469	1254	1256	give full name	""
144	106	U5jGVHcze6BW	469	1388	1391	give full name	""
144	107	U5jGVHcze6BW	473	2001	2027	give full names	""
144	108	U5jGVHcze6BW	490	549	597	give full names	""
144	109	2YH2REAyWnXb	337	2353	2436	already mentioned in the text	""
144	110	U5jGVHcze6BW	467	235	249	use round brackets; complete citation	""
144	111	U5jGVHcze6BW	471	1613	1622	location missing	""
144	112	U5jGVHcze6BW	471	2044	2066	give full names	""
144	113	U5jGVHcze6BW	474	890	920	delete DOI	""
144	114	U5jGVHcze6BW	482	1546	1550	give full name	""
144	115	U5jGVHcze6BW	486	1695	1779	give full name	""
144	116	U5jGVHcze6BW	489	1430	1434	give full name	""
144	117	U5jGVHcze6BW	448	980	990	there are no underlined adverbial in 13	""
144	118	9sD3UZNqtzuq	309	310	311	why a semicolon?	""
144	119	9sD3UZNqtzuq	328	100	287	alignment of gloss	""
144	120	U5jGVHcze6BW	462	838	865	use round brackets	""
144	121	U5jGVHcze6BW	465	634	648	use round brackets; complete citation	""
144	122	U5jGVHcze6BW	467	416	432	use round brackets	""
144	123	U5jGVHcze6BW	470	466	513	give full names	""
144	124	U5jGVHcze6BW	470	2086	2132	give full names	""
144	125	U5jGVHcze6BW	481	1429	1430	capital W	""
144	126	U5jGVHcze6BW	446	443	444	move footnote to section title	""
144	127	U5jGVHcze6BW	447	1200	1217	move to line above	""
144	128	9sD3UZNqtzuq	314	1388	1392	footnote	"Why is the reference in the footnote?"
144	129	U5jGVHcze6BW	467	946	1009	is the whole sentence supposed	"... to be in brackets?"
144	130	U5jGVHcze6BW	468	215	231	use round brackets	""
144	131	U5jGVHcze6BW	471	912	922	give full name	""
144	132	U5jGVHcze6BW	473	1654	1671	one or two persons?	"if two, add comma and put first name of second person first"
144	133	U5jGVHcze6BW	478	958	994	give full names	""
144	134	9sD3UZNqtzuq	323	1776	1779	margin overflow	""
144	135	U5jGVHcze6BW	466	655	674	use round brackets; check citation	"...formatting: (Name Year: Page)"
144	136	U5jGVHcze6BW	487	2263	2285	give full names	""
144	137	9sD3UZNqtzuq	309	175	178	reference to page?	""
144	138	9sD3UZNqtzuq	310	1299	1312	alignment, linebreak	"can this be moved to the next line? right-aligned? maybe smaller print?"
144	139	9sD3UZNqtzuq	329	1539	1559	move	"move this box to the next page?"
144	140	U5jGVHcze6BW	464	402	407	delete	""
144	141	U5jGVHcze6BW	467	586	602	use round brackets	""
144	142	U5jGVHcze6BW	468	571	581	use round brackets	""
144	143	U5jGVHcze6BW	471	1796	1807	give full name	""
144	144	U5jGVHcze6BW	478	549	652	give full names	""
144	145	U5jGVHcze6BW	487	249	269	give full names	""
144	146	Bp3bwYsZQjug	349	2406	2417	Use of quotation marks	""
144	147	Bp3bwYsZQjug	354	323	333	Use of quotation marks	""
144	148	Bp3bwYsZQjug	475	1866	1887	give full names	""
144	149	Bp3bwYsZQjug	489	1145	1149	give full name	""
144	150	YgJ_HUp3hgbH	259	498	511	reference to example	"Example (25) not referenced in the text"
144	151	Bp3bwYsZQjug	354	338	350	Use of quotation marks	""
144	152	Bp3bwYsZQjug	480	174	189	lower case (student session)	""
144	153	Bp3bwYsZQjug	481	741	768	give full names	""
144	154	Bp3bwYsZQjug	349	655	666	Use of quotation marks	""
144	155	Bp3bwYsZQjug	350	1294	1305	Use of quotation marks	""
144	156	Bp3bwYsZQjug	354	161	170	Use of quotation marks	""
144	157	Bp3bwYsZQjug	358	737	829	Glossing - needs interlinear?	""
144	158	Bp3bwYsZQjug	471	0	38	give full names	""
144	159	Bp3bwYsZQjug	482	1479	1483	give full name?	""
144	160	YgJ_HUp3hgbH	255	843	847	Numeration	"letters a., b., etc missing"
144	161	Bp3bwYsZQjug	349	1100	1116	Use of quotation marks	""
144	162	Bp3bwYsZQjug	350	360	372	Use of quotation marks	""
144	163	Bp3bwYsZQjug	350	877	888	Use of quotation marks	""
144	164	Bp3bwYsZQjug	355	658	667	spacing	"There's an extra blank line between the one ending with 'sec.' and '3.1.' Actually it looks like 3.1 should fit on the same line."
144	165	Bp3bwYsZQjug	475	1511	1512	Capitalize Amsterdam	""
144	166	Bp3bwYsZQjug	478	1352	1353	?	""
144	167	YgJ_HUp3hgbH	248	1039	1074	Spaces	"In (2a) there are spaces beteween the parentheses and the first and last words within them, in (2b) there are no such spaces."
144	168	oys8brSfbZYR	125	1650	1652	space after a sign needed (?)	""
144	169	Bp3bwYsZQjug	350	210	226	Use of quotation marks	""
144	170	Bp3bwYsZQjug	350	790	806	Use of quotation marks	""
144	171	Bp3bwYsZQjug	350	1310	1322	Use of quotation marks	""
144	172	Bp3bwYsZQjug	357	1015	1055	Glossing - needs interlinear?	""
144	173	Bp3bwYsZQjug	488	721	722	Capitalize Chinese	""
144	174	YgJ_HUp3hgbH	259	1742	1745	cross-reference	"Is this example ever referred back to in the text?"
144	175	faonUyB1bDKQ	100	1708	1709	please use IPA g	""
144	176	Bp3bwYsZQjug	349	698	710	Use of quotation marks	""
144	177	Bp3bwYsZQjug	476	1123	1124	Upper case N	""
144	178	YgJ_HUp3hgbH	253	490	516	Correct symbol	"This text will have to be removed once the correct symbol is inserted"
144	179	YgJ_HUp3hgbH	472	1103	1130	Susbtitles should be capitalized	""
144	180	Bp3bwYsZQjug	350	1200	1216	Use of quotation marks	""
144	181	Bp3bwYsZQjug	356	1466	1504	Glossing	"No interlinear gloss. See previous comment"
144	182	Bp3bwYsZQjug	359	937	950	Reference lacks author's name.	""
144	183	Bp3bwYsZQjug	471	99	136	give full names	""
144	184	YgJ_HUp3hgbH	261	2401	2403	Extra space before the point.	""
144	185	YgJ_HUp3hgbH	483	662	713	Susbtitles should be capitalized	""
144	186	lwd-zdkj69Sa	262	1491	1496	style	"The Generic Style Rules ask for 'Chapter 2' here and in similar cases."
144	187	oys8brSfbZYR	128	397	411	Place in a structure.	"'Converse pairs' as a part of the Antonyms? Maybe better individual subsection?"
144	188	Bp3bwYsZQjug	472	2202	2212	Elizabeth	""
144	189	Bp3bwYsZQjug	476	11	27	give full name?	""
144	190	Bp3bwYsZQjug	355	1054	1098	Glossing	"Should this example have full interlinear glossing? I understand why the author has not bothered, since the same words appear in (28). But I think strictly speaking all examples are meant to be fully glossed. The same issue arises in numerous examples below."
144	191	YgJ_HUp3hgbH	258	126	132	cross-reference	""
144	192	YgJ_HUp3hgbH	258	1862	1869	quotation marks	"Here signle quotes are used 'true' while above in (22) double quotes are used: 'true'"
144	193	Bp3bwYsZQjug	349	1815	1831	Use of quotation marks	""
144	194	Bp3bwYsZQjug	351	803	815	Use of quotation marks	""
144	195	Bp3bwYsZQjug	477	1250	1276	give full names	""
144	196	Bp3bwYsZQjug	485	233	249	give full names	""
144	197	YgJ_HUp3hgbH	253	565	566	Contradiction with (5)	"If the empty set is a subset of any set, then why is the empty set not counted as an element, so that |{a,b}| is 2 and not 3, given that |{∅}|=1?"
144	198	Bp3bwYsZQjug	471	552	562	give full name	""
144	199	Bp3bwYsZQjug	350	893	904	Use of quotation marks	""
144	200	Bp3bwYsZQjug	351	632	645	Use of quotation marks	"Hmm. Here the intention does seem to be to distinguish Sweetser's usage from the author's."
144	201	Bp3bwYsZQjug	482	955	980	give full names	""
144	202	YgJ_HUp3hgbH	263	325	328	Footnote	"Should the footnote be so far further down the text?"
144	203	oys8brSfbZYR	126	138	142	maybe better 'possitive?'?	"True can have nothing to the meaning. For instance window can be 'half-open', not 'open' or 'shut' - it can be true. Consider the list of simple antonyms."
144	204	Bp3bwYsZQjug	349	369	385	Use of quotation marks	"The Generic Style Rules say double quotes indicate a technical term which the author is not adopting. I believe double quotes should not be used on this phrase ... unless the author means to signal that these terms will not be adopted. Since quotation marks are used consistently throughout the following discussion, maybe this IS the author's intention?"
